Name,Count,CountPerSecond,First,FirstSeconds,Last,LastSeconds,Minimum,Maximum,Mean,Deviation,
ZenClient/Cache/HitRatio,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
ZenClient/Cache/Hit,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
ZenClient/Cache/Miss,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
ZenClient/Cache/HitBytes,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
ZenClient/Cache/MissBytes,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
ZenClient/FileCache/HitRatio,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
ZenClient/ThroughputMbps (decompressed),0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
ZenClient/MaxReqThroughputMbps (decompressed),0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
ZenClient/MinReqThroughputMbps (decompressed),0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
ZenClient/RequestCountPerSec,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
AsyncCompilation/QueuedGroomBinding,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MetaSound/OperatorPool/NumOperatorsInPool,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MetaSound/OperatorPool/HitRatio,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
MetaSound/OperatorPool/WindowedHitRatio,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
MutableRuntime/OpenTask,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/ClosedTasks,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/IssuedTasks,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/IssuedHoldTasks,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/LiveInstances,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/Updates,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemInternal,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemTemp,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemPool,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemCache,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemRom,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemImage,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemMesh,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemStream,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemTotal,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
MutableRuntime/MemBudget,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
Trace/Bandwidth/Sent,562,49.388206,0.000000,0.741561,1468.437406,12.120796,0.000000,80889069.063943,1015189.526028,4712488.642712,
Trace/Bandwidth/Emitted,562,49.388206,0.000000,0.741561,0.000000,12.120796,0.000000,80484244.165647,1225941.697207,4902905.978570,
Trace/BlockPoolUsage,11,1.083883,0.009868,1.008324,0.081140,11.157023,0.009868,0.082237,0.060307,0.028530,
Trace/Memory/MemoryUsed,11,1.083883,8202400,1.008324,8476960,11.157023,8202400,8476960,8346199.272727,119114.707818,
Trace/Memory/BlockPoolAllocated,11,1.083883,3735552,1.008324,3735552,11.157023,3735552,3735552,3735552.000000,0.000000,
Trace/Memory/FixedBufferAllocated,11,1.083883,4198400,1.008324,4198400,11.157023,4198400,4198400,4198400.000000,0.000000,
Trace/Memory/CacheAllocated,11,1.083883,263328,1.008324,525600,11.157023,263328,525600,400424.727273,115274.979236,
Trace/Memory/SharedAllocated,11,1.083883,1024,1.008324,1024,11.157023,1024,1024,1024.000000,0.000000,
IoDispatcher/PendingIoRequests,1250,208.845485,1,3.830812,0,9.816098,0,153,41.276000,39.057448,
IoDispatcher/TotalLoaded (PackageData),143,43.002313,487,4.677301,8466797,8.002703,487,8466797,1168364.951049,1299721.566407,
IoDispatcher/AverageDuration (PackageData),143,43.002315,0.000558,4.677301,0.001757,8.002704,0.000558,0.002287,0.001518,0.000307,
IoDispatcher/TotalLoaded (BulkData),7,5.341106,262144,8.505508,437746,9.816098,262144,437746,369832.142857,74895.557542,
IoDispatcher/AverageDuration (BulkData),7,5.341107,0.000665,8.505509,0.000699,9.816098,0.000665,0.000822,0.000741,0.000056,
IoDispatcher/TotalLoaded (Shaders),472,122.096297,24322,3.836661,6185588,7.702462,24322,6185588,3857301.747881,1913446.500594,
IoDispatcher/AverageDuration (Shaders),472,122.096304,0.000238,3.836661,0.001612,7.702462,0.000238,0.001754,0.001317,0.000493,
IoDispatcher/TotalLoaded (Misc),3,5.019602,109728,3.831425,3384222,4.429082,109728,3384222,1214107.333333,1879473.753354,
IoDispatcher/AverageDuration (Misc),3,5.019619,0.000655,3.831428,0.001076,4.429082,0.000493,0.001076,0.000742,0.000301,
FileIoStore/QueuedReadRequestsSize,330,55.136700,262144,3.830869,0,9.815993,0,5505024,1172523.587879,1503413.849974,
FileIoStore/CompletedReadRequestsSize,151,25.230700,262144,3.831221,54616080,9.815993,262144,54616080,29974973.774834,15373629.041221,
FileIoStore/QueuedCompressedSize,1676,280.041362,65536,3.831257,0,9.816088,0,2883584,350497.363962,539943.802566,
FileIoStore/QueuedUncompressedSize,1676,280.041362,65536,3.831257,0,9.816088,0,4194851,452398.847852,746738.212775,
FileIoStore/CompletedCompressedSize,838,140.023835,65536,3.831392,13817419,9.816088,65536,13817419,6627912.350835,3764295.922516,
FileIoStore/CompletedUncompressedSize,838,140.023835,65536,3.831392,18474353,9.816088,65536,18474353,7210666.959427,4603903.410706,
FileIoStore/FileSystemSeeksTotalDistance,123,20.570665,2359296,3.836488,2723938304,9.815877,2359296,2723938304,1187437726.178862,923595255.380883,
FileIoStore/FileSystemSeeksForwardCount,59,9.878848,1,3.836489,59,9.808846,1,59,30.000000,17.175564,
FileIoStore/FileSystemSeeksBackwardCount,64,10.704115,1,3.836869,64,9.815877,1,64,32.500000,18.618987,
FileIoStore/FileSystemSeeksChangeHandleCount,3,3.546940,1,3.831038,3,4.676837,1,3,2.000000,1.000000,
FileIoStore/FileSystemCompletedRequestsSize,209,34.921850,262144,3.831170,54616080,9.815962,262144,54616080,27420593.531100,15782613.576384,
FileIoStore/BlockCacheStoredSize,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
FileIoStore/BlockCacheHitSize,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
FileIoStore/BlockCacheMissedSize,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
FileIoStore/ScatteredSize,838,140.023884,65536,3.831400,18474353,9.816093,65536,18474353,7210666.959427,4603903.410706,
FileIoStore/TocMemory,4,0.361828,312,0.837886,-32,11.892861,-32,624,300.000000,267.930339,
FileIoStore/AvailableBuffers,451,63.847085,1,2.752336,31,9.816088,1,32,27.525499,5.069398,
QuartzClockManager::NumActiveClocks,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
QuartzClockManager::NumTotalPendingCommands,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
AudioMixerThreadCommands::NumCommandsToExecute,44,13.174821,2,8.232177,0,11.571881,0,42,4.613636,6.851297,
QuartzSubsystem::NumClocks,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
QuartzSubsystem::NumSubscribers,0,0.000000,0,0.000000,0,0.000000,0,0,0.000000,0.000000,
AudioMixerThreadCommands::NumCommands,267,92.430915,1,8.220459,6,11.109103,1,42,6.352060,8.776015,
AudioMixerThreadCommands::CurrentBufferSizeInKb,1,1.000000,40,8.220464,40,8.220464,40,40,40.000000,0.000000,
